"Issue #1-Fall/Summer 2004";"1154448032";"1163180282";"<h2>Issue 1:</h2><ul><li>Premiere issue</li><li>Dated: Fall/ Summer 2004 Vol.1 Issue 1</li><li>Pages: 4 </li></ul><h3>MNN gets an Upgrade:</h3><p>Manhattan Neighborhood Network has dramatically changed its facilities to accommodate to the digital age by changing its editing systems to non- linear editing with iMovie and Final Cut Pro.<br /></p><h3>New Express Studio: </h3><p>MNN has upgraded its express studio to digital. The new express studio includes more space for active shows and robotic cameras.<br /></p><h3>In the Field tips:</h3><p> Read some helpful hints on managing equipment while on the field.<br />Crossword Puzzle: Can you solve the MNN crossword puzzle?</p>"
"Issue #2-Fall/Winter 2004";"1154448234";"1163180285";"<h2>Issue 2:</h2><ul><li>Getting Connected</li><li>Dated: Fall/ Winter 2004-05 Vol.1 Issue 2</li><li>Pages: 4<br /></li></ul><h3>MNN Yahoo Groups: </h3><p>MNN gets connected by activating class yahoo groups, in which current students and former students can communicate with each other about their shows and help each other out in productions.<br /></p><h3>The Hip Hop Drop: </h3><p>Get an inside report on the results of the Hip Hop President campaign. Hear first hand what is to come for the winner and the runner up.<br /></p><h3>Dinner with Cheney: </h3><p>Read the interesting and humorous story about a fellow producer and his encounter with Dick Cheney during the week of the Republican National Convention.<br /></p><h3>Production Updates:</h3><p> Get up to date with the latest changes in the Production Department.<br />Crossword Puzzle and Cartoons<br /></p>"
"Issue #3-Spring 2005";"1154448324";"1163180325";"<h2>Issue 3:</h2><ul><li>Expressing Yourself</li><li>Dated: Spring 2005 Vol. 2 Issue 1</li><li>Pages: 6<br /></li></ul><h3>New Mini Express Studio: </h3><p>MNN introduces the mini express studio, a quick and easy way to have a taped or live show on the air without the complications of technical no how.<br /></p><h3>Putting yourself on the internet: </h3><p>Learn about the world of Vlogging as we pioneer through the new age of placing video on the internet<br /></p><h3>Hip Hop Icon Graces MNN: </h3><p>Read about Hip Hop Icon Fab Five Freddy and his link to Public Access Television.<br /></p><h3>Love is on the Air: </h3><p>New programming on MNN is coming with love as its main theme. Read about what the shows are, who produces them and when you can catch them.<br /></p><h3>TV 80 this year: </h3><p>Celebrate the 80th anniversary of television through this in depth and informational article.<br /></p><h3>Producers Profiles:</h3><p>We take a look into the lives and history of producers who have made an impact through their shows. Profiles include Philip DeJean (Checkerboard Kids) and Jose Santiago (Lefts, Rights and Videotape)<br /></p><h3>Crossword Puzzle, Cartoons: </h3><p>The introduction of Fast Forward and more </p>"
"Producer Feedback";"1273264061";"1277490586";"&quot;Attention Producers:<br /><br />To help improve the communication between producers and MNN&#39;s Tape Library, producers can now use “program@mnn.org” for issues related to their shows.  Please be advised that emails are still subject to the Tape Library&#39;s operating hours, which are Monday - Friday 12pm - 8pm, Saturday 10am - 4pm and Sunday CLOSED.  All emails received during the weekend will be read but not answered until the following Monday."
"Groups Urge FCC to Support Local Media";"1273690413";"1278086013";"<p>Hundreds of community groups and local residents from across the country urged the Federal Communications Commission (FCC) this week to strengthen local democracy, media diversity and public safety by supporting the nation’s largest network of community-based media organizations -- Public, Educational and Government (PEG) Access cable TV centers.</p><p>\"As local newspapers close, media companies consolidate, and national broadcasters dominate radio &amp; television, PEG Access centers are increasingly the only source of community news, civic programming, diverse views and local emergency information,\" said <a title=\"MNN Info Page on ACD\" href=\"/en/node/12698\">Alliance for Communications Democracy</a> (ACD) President, Rob Brading of <a title=\"MNN and ACD and Metroeast, Oregon\" href=\"http://www.metroeast.org/\">MetroEast Community Media</a> in Gresham, Oregon.</p><p>As the FCC takes the pulse on media in America with its Future of Media proceeding, ACD, a 22-year-old coalition of local media groups, sounded the alarm that the FCC must take decisive action to ensure that the media landscape includes local voices and community access to media infrastructure.</p><p>ACD called on the FCC to enforce laws that prevent cable and video giants from discriminating against local PEG channels and urged the FCC to take action against AT&amp;T’s U-verse cable system that degrades PEG quality and functionality.</p><p>\"There is a very real threat to our democratic institutions and way of life if there is not a sufficiently broad range of opinions expressed in the media and there is no practical means by which the average citizen can participate in the public dialogue,” said Dr. Laura Linder, a professor of communication at Marist College in New York.</p><p>FCC Chairman Julius Genachowski launched the Future of Media proceeding “to assess whether all Americans have access to vibrant, diverse sources of news and information that will enable them to enrich their lives, their communities and our democracy.\"</p><p>The Chairman’s call for comments was met by an outpouring of voices describing how the nation’s 3,000 PEG Access centers are critical to local democracy and civic participation in communities nationwide.</p>"
"News Butterfly @ Cannes";"1273764935";"1277490761";"[img_assist|nid=4615|title=News Butterfly|desc=|link=none|align=left|width=100|height=16]<p>News Butterfly, written and directed by Al Mason is the official entry into the 2010 Cannes Film Festival- short film competition.  Catch News Butterfly every Thursday @ 10 PM on MNN1  </p>"
"MNN Upgrade on Time Warner Cable ";"1273871002";"1277490822";"<p>Manhattan Neighborhood Network (MNN) is pleased to announce that Time Warner Cable (TWC) has completed the necessary upgrades to digitally transmit MNN channels to your homes.  This means that MNN viewers will enjoy crispy clear images and sound on TWC.  Also, TWC customers receiving basic cable service without a converter box can now watch MNN on the following dial locations: <br />MNN 1 community    34<br />MNN 2 lifestyle         56<br />MNN 3 spirit             57<br />MNN 4 culture          67<br /></p><p>Don’t receive MNN at home?  No Worries!  You can still watch all four MNN channels on our new and improved live streams.  Visit www.mnn.org click on your favorite MNN channel and enjoy the best programming public access has to offer.  If you have difficulty connecting to the streams please visit our technical difficulty page.<br /><br /><em>MNN You’re What’s on!</em><br /><br /></p>"
"Join us on Facebook";"1274197273";"1277491045";"[img_assist|nid=4586|title=|desc=|link=url,http://www.facebook.com/#!/pages/New-York-NY/MNN/326158948121?ref|align=left|width=100|height=31]<p>Join MNN&#39;s Fan Page! Come join us and network with other producers, promote your show, and get updated information on programming, special events and community news.  Don&#39;t miss out! Join today!</p> <p>&nbsp;</p>"
"Hot Shows on MNN2";"1274814267";"1277491262";"[img_assist|nid=4619|title=MNN2|desc=|link=none|align=left|width=100|height=67]
<p>Catch Workshop Consortium Tuesday nights on MNN2 @ 9:30PM.  The workshop performs experimental theater with topics ranging from family issues to incarceration.  In addition, don&#39;t forget to catch...Are You a Star or Just Bizarre?  Watch it LIVE Tuesday nights @ 11PM on MNN2.  Judges choose their favorite actors who advance to the season finale! </p>"
"Technical Problems?";"1274906467";"1277491330";"MNN is constantly working on providing the best viewing experience to all viewers but we need your help. If you notice any issues while viewing MNN, please visit our website and fill out our “Technical Problem” form. When filling out this form remember to include your name, address, cable provider, time, channel and what issue you are experiencing. With this information, MNN can better track and address these issues. <p style=\"margin-bottom: 0in\"><br /> </p> <p style=\"margin-bottom: 0in\"><em>MNN You’re What’s on!</em> </p>"
"Programming interruptions on RCN";"1275497666";"1277491400";"Attention Viewers,<br /> <br /> Please be advised that today, Wednesday, June 2, 2010 you will notice program interruptions on our RCN channels due to necessary equipment upgrades.  MNN is still broadcasting normally on TWC, Verizon and on our web streams.  Contact the Broadcast Operation Center with any questions or concerns regarding your broadcast at 212-757-2670 ext. 357.<br /> <br /> We apologize for the inconvenience.<br />"
"Friday's Featured Fill";"1275666625";"1277493903";"[img_assist|nid=4623|title=Cotto and Yuri|desc=|link=none|align=left|width=100|height=73]<p>Hey fight fans! Join The Kristal Hart Show as she attends the press conference for the big &quot;Stadium Slugfest&quot; That&#39;s right folks MNN&#39;s Kristal Hart wil bring you the low down as Yuri Foreman and Miguel Cotto prepare to slug it out for the WBA welterweight Championship.  Catch Kristal Hart, Friday, June 4 @ 9PM and Saturday June 5 @ 8pm on MNN2.  Don&#39;t miss out!<br /></p>"
"Issues viewing MNN on Time Warner Cable";"1275921231";"1277491598";"<p>Attention Time Warner Cable viewers,</p>
<p>As of yesterday June 6, 2010, some viewers have been having difficulties viewing MNN on Time Warner Cable.  MNN is in contact with Time Warner Cable in the hopes of resolving this issue in a timely manner.  Please note that this issue does not effects all TWC subscribers  and that MNN is still airing normally on RCN, Verizon and on our website <a href=\"//\">www.mnn.org</a>.</p> "
"Shared Access to Local Programming";"1276281489";"1277491722";"[img_assist|nid=4626|title=Commuinity Producers|desc=|link=none|align=left|width=100|height=12]
<p><a href=\"http://communityproducers.com/\" target=\"_blank\" title=\"Community Producers\"><font size=\"2\" color=\"#a3b164\"><strong>CommunityProducers.com</strong></font></a> <font size=\"2\">is an online platform featuring original, non-commercial, locally produced video &amp; audio programs - including documentaries, news briefs, short movies and other digital projects. Many of these programs were created by community producers especially for local public, education and government <em>(PEG)</em> access television stations in communities throughout the country.  This site was created for community producers who are interested in sharing their programs with other producers and community access stations all over the country. </font><br /></p>"
"Join us on Facebook";"1276699960";"1277491850";"[img_assist|nid=4586|title=|desc=|link=url,http://www.facebook.com/pages/New-York-NY/MNN/326158948121?ref|align=left|width=100|height=31]<p>Join us on facebook and network with other producers, promote your show, get updated information on programming, special events and community news.  Don&#39;t miss out! Join today!</p>"
"Summer Program Guide 2010";"1276788960";"1277492068";"[img_assist|nid=4629|title=Summer Program Guide 2010|desc=|link=none|align=left|width=100|height=72]
<p>Summer 2010 Program Guides are now available for <a href=\"/en/viewers/schedule\" target=\"_blank\" title=\"Schedule\">download</a>, or pick up a printed version at Manhattan Neighborhood Network .  We encourage you to grab a handful, highlight your shows and leave them at your local coffee shops, restaurants, libraries, and schools.  If you would like one mailed to your home please email jeannette@mnn.org </p> "
"Saturday Final Cut Pro workshops are now available ";"1276898643";"1277492159";"<p>There are many exciting and new workshops planned this year within the Training and Facilitation department. We are updating some of our most popular workshop curriculum’s in order to provide our members with the most current information. MNN members now have the option of learning Final Cut Pro on either a weekday or weekend basis. Please contact </span><span style=\"font-family: Verdana\">Diana Quiñones-Rivera at ext 312 for more information.</p>"
"Pride on MNN";"1277305386";"1277740258";"<p>[img_assist|nid=4632|desc=|link=none|align=left|width=100|height=63]Celebrate PRIDE on MNN1, Thursday June 24.  Starting @ 10pm with The Diana Montford Show, followed by Tango Lesbiango @10:30pm, Gay USA @ 11pm then finish the evening off with That's Kentertainment @ midnight.  Don't Miss Out!</p>"
"Friday's Featured Fill: GAY USA";"1277498887";"1277759981";"<p>[img_assist|nid=4632|title=|desc=|link=none|align=left|width=100|height=63]</p><p>Catch Gay USA all weekend on MNN.  Ann Northrop and Andy Humm bring you the latest on gay, lesbian, bisexual and transgendered issues. Watch Gay USA Saturday @ 8:30am and 8pm on MNN1.  Sunday 3am, 6am, and 11am on MNN1.  Check the MNN schedule for future times.</p>"
"Civic Channel ";"1278077695";"1278077695";"<p>Join MNN1 on Sunday, July 4 to catch up on issues affecting your community.&nbsp; Community Board TV @ 7pm.&nbsp; Active Aging Stories @ 7:30pm.&nbsp; The American Latino Museum public forum @ 8PM.&nbsp; NAACP @ 9PM.&nbsp; First 100 Days of New York City Comptroller John C. Liu @ 10PM.&nbsp; Don't miss out!</p><p>&nbsp;</p>"
"Featured Fill: John C. Liu First 100 Days";"1278078244";"1278078244";"<p>Find out what NYC Comptroller John C. Liu has been doing in his first 100 days in office.&nbsp; Check the schedule or contact the Programming Department for times and channels.</p>"
"Series Request Deadline July 12 -23 ";"1278082201";"1278082201";"<p><span style=\"padding: 2px 3px 2px 1px; font-size: 11pt; line-height: 20px;\"> Visit the producer section and download a series request, program agreement, and proof of address form. Hand in the completed forms, along with your first episode to the Programming Deptartment between July 12-23. Non-Manhattan residents are welcomed to apply.&nbsp; </span></p><p><span style=\"padding: 2px 3px 2px 1px; font-size: 11pt; line-height: 20px;\">MNN You're What's On!<br /></span></p>"
"MNN Closed Monday, July 5, 2010";"1278084520";"1278084520";"<p>Please be advised that in observance of Indepence Day all MNN facilities will be closed to the public on Monday, July 5, 2010.&nbsp; All programs due on Monday,&nbsp; must be handed in on Saturday, July 3, 2010</p>"
"Friday's Featured Fill:  Our Seeds";"1278688832";"1278688832";"<p>Check the schedule or contact the Programming Department to catch this 57 minute documentary, shot in 11 countries about \"the seeds that grow our foods.\" For more information visit <a title=\"Seed Savers\" href=\"http://seedsavers.net/\" target=\"_blank\">www.seedsavers.net&nbsp; </a></p>"
"MNN Open House July 15th";"1278701390";"1278701390";"<p><!--StartFragment--></p><p class=\"MsoNormal\"><span style=\"font-size: 13.0pt; font-family: LucidaGrande; color: #333333;\">If you would like to learn about MNN and or become a member please attend our Open House. Here you will learn about all of the great resources MNN has to offer. The Open House will be held on July 15<sup>th</sup> from 1-3pm or 7-9pm. To register for this event please contact Diana at <a href=\"mailto:Diana@mnn.org\">Diana@mnn.org</a>. </span></p> <!--EndFragment--><p> </p>"
"League of Women Voters";"1279290593";"1279290593";"<p>The general public and League members are welcomed to try out New York City's new voting system before the September primaries.&nbsp; Join the League of Women Voters for a hands-on demonstration of how to use the paper ballot and the new DS200 Ballot Scanner, Tuesday August 24.&nbsp; The New York City Board of Elections will set up a scanner and give a demonstration at 4:00PM and 5:30PM.&nbsp; The second demonstration will be followed by a New York City League information meeting for those interested in learning more about the League and the event, visit <a title=\"League\" href=\"http://lwvnyc.org/\">www.lwvnyc.org</a></p>"
"Featured Fill: Under the Radar";"1279291194";"1279291194";"<p>Join Under the Radar as they take a look at highly unique NYC bands.&nbsp; Under the Radar showcases \"Earth Minor,\" a family of musicians whose music was born out of tragedy and shaped into a message of optimism and hope.&nbsp; Catch Under the Radar, Friday, July 16 @ 9pm on MNN1 and Saturday, July 17 @ 9:30PM on MNN4.&nbsp;</p>"
"Featured Fill: What Is?";"1279896527";"1280203752";"<p>Enjoy the sights of New York City from a unique perspective with this illuminating show of lights, sound, and images.&nbsp; The atmosphere will prove to be intriguing and delightful.&nbsp; Check the MNN schedule for times and channels. The name of the show is \"What Is?\"</p>"
"MNN Open House August 12th ";"1280243001";"1280344288";"<p><!--StartFragment--></p><p class=\"MsoNormal\"><span style=\"font-size: 13pt; font-family: Verdana;\">If you would like to learn about MNN and or become a member please attend our Open House. Here you will learn about all of the great resources MNN has to offer. The Open House will be held on August 12th from 1-3pm or 5:30-7:30pm. To register for this event please contact Diana at <a href=\"mailto:Diana@mnn.org\"><span style=\"color: rgb(44, 99, 53); text-decoration: none;\">Diana@mnn.org</span></a>.&nbsp;</span></p> <!--EndFragment--><p>&nbsp;</p>"
"My Craft Show Starring Mark Heskin";"1280512013";"1280513462";"<p>Staying in this weekend?&nbsp; Then tune in to MNN2 on Sunday at 2PM and join Mark Heskin as he takes you through his wonderful world of crafts.&nbsp; In an effort to create beautiful crafts, Mark recylcles everything from stockings to plastic buttons.&nbsp; Watch My Craft Show Starring Mark Heskin, every Sunday @ 2pm on MNN2.</p>"
"Technical Problems?";"1281033444";"1281034449";"<p><strong>&nbsp;</strong>MNN  is constantly working on providing the best viewing experience to all  viewers but we need your help. If you notice any issues while viewing  MNN, please visit our website and fill out our <a title=\"MNN Technical Problems form\" href=\"http://www.mnn.org/viewers/techproblems\">“Technical Problem”</a> form.  When filling out this form remember to include your name, address,  cable provider, time, channel and what issue you are experiencing. With  this information, MNN can better track and address these issues. <span style=\"padding: 2px 3px 2px 1px; font-size: 11pt; line-height: 20px;\"><span class=\"submitted\">&nbsp;</span><div class=\"content\"><p>&nbsp;</p> <p><em>MNN You’re What’s on!</em></p></div></span></p>"
"\"The Internet is Serious Business\" on the Youth Channel";"1281064138";"1281064138";"<p>[img_assist|nid=4668|title=|desc=|link=none|align=left|width=183|height=139]How does the internet work? What is Net Neutrality? What do we mean by the \"digital divide?\" In 2008, CUP Teaching Artist Helki Frantzen and students from City-As-School  worked with the People’s Production House Digital Expansion Initiative  to produce this video about the huge networks of cables, routers, and  servers that we call the Internet. Watch as the out-of-space alien makes this otherwise complex topic, into one that is engaging and easy for everyone to understand.</p><p>Watch it on the Youth Channel on MNN4.[img_assist|nid=4592|title=|desc=|link=none|align=left|width=88|height=78]</p><p>Friday, August 13 at 4:30pm</p><p>&nbsp;</p>"
"Weekends on MNN2";"1281120784";"1281120784";"<p>MNN2 has hotter programming this weekend than Manhattan's 90 degree weather.&nbsp; Start with getting your finances in order with MNN's finacial gurus, The Elbert Chester CPA Show every Saturday at 7 A.M. followed by EZ Money at 8 A.M. and Financially Your II at 8:30 A.M. Then groove to music from the 60's, 70's and 80's with Flashbacks at 1:30 P.M.&nbsp; At 2 P.M. enjoy the sights and sounds of Africa on Bel-Vision.&nbsp; MNN2 is the hot spot this weekend.</p>"
"Social Security Turns 75!";"1281542418";"1281664648";"<p>Recently <a title=\"Social Security front page\" href=\"http://socialsecurity.gov/\" target=\"_blank\">Social Security.gov</a> started a contest entiled \"How Social Security Has Mada a Differnce in My Life!\" They are inviting the public to celebrate 75 years of Social Security by creating YouTube videos that share how the program has made a difference in your lives or in the lives of family members or friends. The contest runs through August 27th. The winner will be announced on September 10th. The winning video will be featured on the Social Security's website, YouTube, Facebook and Twitter sites, as well as in other promotional and educational efforts. For more information, please see the contest page at <a title=\"Social Security\" href=\"http://www.socialsecurity.gov/open/contest/index.html\" target=\"_blank\">http://www.socialsecurity.gov/open/contest/index.html</a></p>"
"The Youth Channel Summer Interns Present:";"1281735831";"1281736852";"<p>[img_assist|nid=4691|title=|desc=|link=url|url=http://www.youthchannel.org|align=left|width=491|height=319][img_assist|nid=4592|title=|desc=|link=none|align=left|width=106|height=96]</p>"
"Tape Library Hours this Wednesday, August 18,  2010";"1281990498";"1281990498";"<p>Please be advised, MNN's Tape Library will be open for DROP OFF ONLY on  Wednesday August 18, 2010 from 12pm to 6pm.&nbsp; Normal operations will  resume at 6 PM.&nbsp; If you have any questions please feel free to contact  the Tape Library at 212-757-2670 x 302 or <a class=\"moz-txt-link-abbreviated\" href=\"mailto:Program@mnn.org\">Program@mnn.org</a>.&nbsp; We apologize  for any inconvenience this might cause.</p><p>Thank you,</p><p>Hector Pena <br>Manager of Broadcast Operation Center <br>Manhattan Neighborhood Network</p>"
"Watch Manhattan Candidates Debates for the NYC Primary Election";"1282681128";"1282838397";"<p>To Watch Manhattan candidates debates for the Tuesday, September 14,&nbsp; New<br>York City&nbsp; Primary Election stay tune to MNN-TV Channel 34 Time Warner<br>Cable/82 RCN.</p><p>Sponsored by The New York League of Women Voters.</p> <h4>Thursday, August 26, 2010</h4> <table><tbody><tr><td>Congressional District 15 six Democratic Candidates</td><td style=\"padding-left: 3em;\">6:00-7:00PM</td></tr></tbody></table>
<h4>Friday, august 27, 2010</h4>
<table><tr><td>Congressional District 14 three Republican candidates</td><td style=\"padding-left: 3em;\">6:00-6:30PM</td></tr>
<tr><td>Assembly district 68 seven Democratic Candidates</td><td style=\"padding-left: 3em;\">8:00-9:00PM</td></tr></table>
<h4>Monday, August 30, 2010</h4>
<table><tr><td>State Senate District 31 six Democratic Candidates</td><td style=\"padding-left: 3em;\">5:00-6:00PM</td></tr><tr><td>Assembly District 72 five Democratic candidates</td><td style=\"padding-left: 3em;\">6:30-7:30PM</td></tr><tr><td>Assembly District 71 two Democratic candidates</td><td style=\"padding-left: 3em;\">8:00-8:30PM</td></tr><tr><td>Assembly District 73 two democratic candidates</td><td style=\"padding-left: 3em;\">9:00-9:30PM</td></tr></table>"
"Candidates for State Attorney General Meet the Ethnic Press";"1282819549";"1283174767";"<p><strong>When</strong>: <br>Thursday, September 2, 2010 @ 3:00 pm</p><p><strong>Who</strong>:<br>Eric Schneirderman<br>Eric Dinallo<br>Kathleen Rice (TBC)<br>Richard Brodsky<br>Sean Coffey</p><p><strong>Where</strong>:<br>Manhattan Neighborhood Network<br>537 West 59th Street (Between 10th and 11th Avenue)<br>New York, NY 10019-1006<br>(Trains: 1, A, B, C to 59th Street/Columbus Circle)</p><p><strong>What will the candidates do about?</strong><br>* Discrimination and profiling of minorities by law enforcement<br>* Business crimes that target minorities and immigrants<br>* Enforcement of Minority and Women-owned Business Enterprise standards<br>* Wall Street entitlement and social responsibility<br>* Voting rights to previously incarcerated men and women</p><p>Space is limited. RSVP: Jehangir Khattak at 212 279 1442 or nycomm@indypressny.org</p><p><em>The workshop is part of the election initiative of New York Community Media Alliance launched in collaboration with it partners: Amsterdam News; CUNY TV; Feet in Two Worlds; Fiscal Policy Institute; Gotham Gazette; Manhattan Neighborhood Network; Peoples Production House; WNYC; and the World Journal.</em></p>"
"Candidates for State Attorney General Meet the Ethnic Press";"1282835491";"1282836511";"<p><strong>When: </strong><br>Thursday, September 2, 2010 @ 3:00 pm</p><p><strong>Who:</strong><br>Eric Schneirderman Eric Dinallo Kathleen Rice (TBC) <br>Richard Brodsky Sean Coffey</p><p><strong>Where:</strong><br>Manhattan Neighborhood Network<br>537 West 59th Street<br>Between 10th and 11th Avenue<br>New York, NY 10019-1006<br>Trains: 1, A, B, C to 59th Street/Columbus Circle</p><p><strong>What will the candidates do about?</strong><br>Discrimination and profiling of minorities by law enforcement<br>Business crimes that target minorities and immigrants<br>Enforcement of Minority and Women-owned Business Enterprise standards<br>Wall Street entitlement and social responsibility<br>Give voting rights to previously incarcerated men and women  Space is limited.</p><p><strong>RSVP:</strong><br>Jehangir Khattak at 212 279 1442 or nycomm@indypressny.org</p><p>The workshop is part of the election initiative of New York Community Media Alliance launched in collaboration with its partners: Amsterdam News; CUNY TV; Feet in Two Worlds; Fiscal Policy Institute; Gotham Gazette; Manhattan Neighborhood Network; Peoples Production House; WNYC; and the World Journal.</p>"
"MNN Youth Channel Internships Apply Now!";"1283454601";"1285862727";"<p><!--StartFragment--></p><p class=\"MsoNormal\"><span style=\"font-size: 11pt; font-family: Arial;\">[img_assist|nid=4592|title=|desc=|link=url|url=http://www.youthchannel.org|align=left|width=100|height=90]The Youth Channel offers interns a flexible schedule, hands-on learning experiences and prime exposure to community media television and media literacy.<span>&nbsp; </span>Individuals interested or involved in media-arts and who have a passion for creating and promoting media around social and political issues that matter to young people are encouraged to apply. </span></p><p class=\"MsoNormal\"><span style=\"font-size: 11pt; font-family: Arial;\">Click on the link to download the application.</span></p> <!--EndFragment-->"
"Local Primary Debates";"1283460676";"1283535379";"<p>Need information on your local candidates?&nbsp; MNN has it!</p><p>Sunday, September 5 on MNN1</p><p>4:30 PM.......Conversation w/Julio and Julissa<br>5:00 PM.......NYS Attorney General<br>6:00 PM.......State Senate District 31<br>7:00 PM.......Congressional District 15<br>8:00 PM.......Congressional District 14<br>8:30 PM.......Assembly District 68<br>9:30 PM.......Assembly District 71<br>10:00 PM.....Assembly District 72</p><p>Sunday, September 12 on MNN1</p><p>4:30 PM........Conversation w/ Julio and Julissa<br>5:00 PM........Congressional District 14<br>5:30 PM........Congressional District 15<br>6:30 PM........State Senate District 31<br>7:30 PM........Assembly District 68<br>8:30 PM........Assembly District 71<br>9:00 PM........Assembly District 72<br>10:00 PM.......NYS Attorney General<br><br>Monday, September 13 on MNN1<br><br>2 PM...............Assembly District 72<br>3 PM...............Assembly District 71<br>3:30 PM..........Assembly District 68<br>4:30 PM..........State Senate District 31<br>5:30 PM..........Congressional District 15<br>6:30 PM..........Congressional District 14<br><br>Tuesday, September 14 on MNN4 <br><br>1:30 PM........State Senate District 31<br>2:30 PM........Assembly District 68<br>3:30 PM........Assembly District 71<br>4:00 PM........Assembly District 72<br>5:00 PM........Congressional District 14<br>5:30 PM........Congressional District 15<br>6:30 PM........NYS Attorney General<br><br><br></p>"
"Improvements at MNN";"1283561441";"1283561441";"<p>You may have noticed improvements here and there around the studio<br>recently. From our new sound boards to the new displays, and even a new<br>flat-screen television in the lobby for public viewings of our channels.<br>Slowly but surely MNN is upgrading everything around us to ensure an easy<br>transition into the digital revolution that is occurring.&nbsp; Eventually,<br>larger updates and changes will follow. We are all dedicated to keeping up<br>with advancements in digital technology to keep our facilities and<br>producers working efficiently.&nbsp;</p>"
"Improvements at MNN";"1283561565";"1283561565";"<p>You may have noticed improvements here and there around the studio<br>recently. From our new sound boards to the new displays, and even a new<br>flat-screen television in the lobby for public viewings of our channels.<br>Slowly but surely MNN is upgrading everything around us to ensure an easy<br>transition into the digital revolution that is occurring.&nbsp; Eventually,<br>larger updates and changes will follow. We are all dedicated to keeping up<br>with advancements in digital technology to keep our facilities and<br>producers working efficiently.&nbsp;</p>"
"Improvements at MNN";"1283561680";"1283561680";"<p>You may have noticed improvements here and there around the studio<br>recently. From our new sound boards to the new displays, and even a new<br>flat-screen television in the lobby for public viewings of our channels.<br>Slowly but surely MNN is upgrading everything around us to ensure an easy<br>transition into the digital revolution that is occurring.&nbsp; Eventually,<br>larger updates and changes will follow. We are all dedicated to keeping up<br>with advancements in digital technology to keep our facilities and<br>producers working efficiently.&nbsp;</p>"
"New Fall Season on MNN!";"1284139091";"1284404480";"<p>MNN is starting up the fall season with a new look and new programming like Deep Dish Vegan every Sunday at 10AM on MNN2. The show promises to deliver scrumptious hearty dishes made completely vegan all in a New York minute.&nbsp;</p><p>Also, don't miss out on Across The Aisle, every Monday at 8:30 PM on MNN1, where you get politics from a different point of view. The new season starts SEPTEMBER 19!</p><p>&nbsp;</p><p>&nbsp;</p>"
"TWC Outage Today";"1284499343";"1284499343";"<p>Due to a Time Warner Cable equipment issue, MNN was off the air on Time Warner Cable between 2:37pm and 4:21pm.</p><p>MNN and Time Warner Cable have currently addressed this issue and we expect no further interruptions at this time. Please note that during this time, MNN was still airing normally on RCN, Verizon and on our website www.mnn.org.</p><p>If you notice any further issues please visit our website at <a title=\"MNN Home Page\" href=\"http://www.mnn.org\">www.mnn.org</a> and fill out our <a title=\"Report a problem here\" href=\"http://www.mnn.org/viewers/techproblems\">Technical Difficulties form</a> or feel free to contact the Broadcast Operation Center at 212-757-2670 ext. 357.  Thank you,</p> <p class=\"MsoPlainText\">The MNN Team</p>"
"City Announces Cable Deal";"1284500112";"1284500112";"<p>City officials today announced the key components of a new cable television deal with Time Warner Cable and Cablevision.</p><p>The agreement includes up to five additional channels for public access centers citywide and three new channels for the City’s Educational and Government channels. In addition, the cable giants agreed to provide $9 million in capital upgrades to the City’s Educational and Government channels.</p><p>City officials said work still needs to be done on the overall deal. Cable operators must finalize agreements with the City’s five non-profit public access centers, including Manhattan Neighborhood Network (MNN).</p><p>\"We are pleased that the City and the cable companies have reached a deal in principle on the key issues,\" said Dan Coughlin, MNN’s Executive Director. \"We now look forward to wrapping up discussions with Time Warner Cable on an agreement to meet the cable-related community needs and interests of Manhattan residents and community-based organizations.\"</p><p>City officials said they are aiming for regulatory approval by the end of the year.</p><p>For more information on the terms of the deal, see:</p><p>http://www.nyc.gov/html/doitt/html/news/news_awards.shtml<br>http://www.nydailynews.com/ny_local/2010/09/14/2010-09-14_city_parks_to_get_free_wifi_but_limited_to_30_minutes_per_user_per_month.html  http://www.nytimes.com/2010/09/15/nyregion/15cable.html?bl http://www.nycwireless.net/</p>"
"City Announces Terms of Cable Deal";"1284500173";"1284566947";"<p>City officials today announced the key components of a new cable television deal with Time Warner Cable and Cablevision.</p><p>The agreement includes up to five additional channels for public access centers citywide and three new channels for the City’s Educational and Government channels. In addition, the cable giants agreed to provide capital upgrades to the City’s communications infrastructure.</p><p>City officials said work still needs to be done on the overall deal. Cable operators must finalize agreements with the City’s five non-profit public access centers, including Manhattan Neighborhood Network (MNN).</p><p>\"We are pleased that the City and the cable companies have reached a deal in principle on the key issues,\" said Dan Coughlin, MNN’s Executive Director. \"We now look forward to wrapping up discussions with Time Warner Cable on a long overdue agreement to meet the cable-related community needs and interests of Manhattan residents and community-based organizations.\"</p><p>City officials said they are aiming for regulatory approval by the end of the year.</p><p>The existing deals with Time Warner Cable and Cablevision were reached in 1998. They were due to be renewed in September 2008.</p><p>For more information on the terms of the new deal, see:</p><p>http://www.nyc.gov/html/doitt/html/news/news_awards.shtml<br>http://www.nydailynews.com/ny_local/2010/09/14/2010-09-14_city_parks_to_get_free_wifi_but_limited_to_30_minutes_per_user_per_month.html  http://www.nytimes.com/2010/09/15/nyregion/15cable.html?bl http://www.nycwireless.net/</p>"
